# conflictIndex, flightIndex1, flightIndex2, lat1, lon1, time1, lat2, lon2, time2
304, 512, 613, 37.613338, -115.240723, 1313.000000, 37.613338, -115.240723, 1272.000000
305, 174, 201, 37.362469, -114.881912, 66.000000, 37.362469, -114.881912, 83.000000
306, 410, 333, 37.539131, -88.909225, 1024.000000, 37.540779, -88.907776, 1025.000000
307, 731, 760, 37.360271, -79.550743, 1387.000000, 37.360271, -79.550743, 1413.000000
308, 731, 760, 37.618393, -79.080772, 1390.000000, 37.618393, -79.080772, 1416.000000
309, 116, 38, 37.594208, -72.824257, 113.000000, 37.594208, -72.824257, 151.000000
310, 38, 0, 37.705730, -72.702240, 152.000000, 37.705730, -72.702240, 114.000000
311, 84, 211, 37.623970, -72.213181, 351.000000, 37.623970, -72.213181, 340.000000
312, 856, 807, 37.328060, -72.514458, 1468.000000, 37.326469, -72.509117, 1424.000000
313, 90, 0, 37.718220, 26.335611, 771.000000, 37.718220, 26.335611, 751.000000
314, 208, 225, 37.634819, 26.649723, 703.000000, 37.634819, 26.649723, 727.000000
315, 225, 208, 37.724236, 26.508944, 726.000000, 37.724236, 26.508944, 702.000000
316, 234, 90, 37.447044, 26.759911, 754.000000, 37.447044, 26.759911, 774.000000
317, 224, 247, 37.745323, 32.234875, 1393.000000, 37.745323, 32.234875, 1406.000000
318, 613, 595, 37.805092, -115.064667, 1270.000000, 37.805092, -115.064667, 1221.000000
319, 174, 201, 37.806305, -114.376511, 70.000000, 37.806305, -114.376511, 87.000000
320, 201, 201, 38.244610, -113.863380, 91.000000, 38.244610, -113.863380, 74.000000
321, 333, 0, 37.860401, -88.607407, 1022.000000, 37.858913, -88.609650, 1021.000000
322, 410, 410, 37.966171, -88.510139, 1020.000000, 37.967480, -88.507324, 1021.000000
323, 215, 215, 38.174088, -85.736496, 455.000000, 38.174088, -85.736496, 452.000000
324, 215, 215, 38.259094, -85.404442, 457.000000, 38.259094, -85.404442, 454.000000
325, 731, 815, 38.140736, -78.138931, 1396.000000, 38.140736, -78.138931, 1422.000000
326, 755, 1063, 38.168133, -77.240776, 1069.000000, 38.168133, -77.240776, 1072.000000
327, 116, 38, 38.039558, -72.330917, 117.000000, 38.039558, -72.330917, 155.000000
328, 38, 116, 38.039558, -72.330917, 155.000000, 38.039558, -72.330917, 117.000000
329, 84, 211, 37.978024, -71.898163, 354.000000, 37.978024, -71.898163, 343.000000
330, 708, 0, 37.936668, 23.944525, 1382.000000, 37.936668, 23.944525, 1423.000000
331, 225, 208, 38.255569, 25.656914, 720.000000, 38.255569, 25.656914, 696.000000
332, 234, 90, 38.235279, 25.458263, 745.000000, 38.235279, 25.458263, 765.000000
333, 208, 234, 37.813251, 26.367685, 701.000000, 37.813251, 26.367685, 725.000000
334, 87, 225, 38.079300, 25.941954, 754.000000, 38.079300, 25.941954, 722.000000
335, 234, 225, 37.808250, 26.193249, 750.000000, 37.808250, 26.193249, 770.000000
336, 224, 242, 38.103699, 32.063316, 1396.000000, 38.103699, 32.063316, 1409.000000
337, 613, 595, 38.379318, -114.530441, 1264.000000, 38.379318, -114.530441, 1215.000000
338, 174, 0, 38.462791, -113.603462, 76.000000, 38.462791, -113.603462, 93.000000
339, 201, 174, 38.571732, -113.472816, 94.000000, 38.571732, -113.472816, 77.000000
340, 333, 0, 38.397018, -88.111626, 1017.000000, 38.398296, -88.122215, 1016.000000
341, 215, 101, 38.380234, -84.895561, 460.000000, 38.380234, -84.895561, 457.000000
342, 215, 101, 38.494438, -84.382668, 463.000000, 38.494438, -84.382668, 460.000000
343, 215, 101, 38.602516, -83.867172, 466.000000, 38.602516, -83.867172, 463.000000
344, 215, 101, 38.709278, -83.352699, 469.000000, 38.709278, -83.352699, 466.000000
345, 731, 815, 38.727917, -77.247139, 1402.000000, 38.727917, -77.247139, 1428.000000
346, 752, 815, 38.722744, -77.236267, 1419.000000, 38.727917, -77.247139, 1428.000000
347, 88, 0, 38.764874, -76.964592, 333.000000, 38.764874, -76.964592, 304.000000
348, 755, 781, 38.457211, -76.788208, 1072.000000, 38.457211, -76.788208, 1075.000000
349, 755, 0, 38.744110, -76.336014, 1075.000000, 38.744110, -76.336014, 1078.000000
350, 84, 211, 38.449451, -71.470665, 358.000000, 38.449451, -71.470665, 347.000000
351, 725, 0, 38.781311, -9.135919, 1720.000000, 38.781311, -9.135919, 1691.000000
352, 822, 0, 38.781311, -9.135919, 1691.000000, 38.781311, -9.135919, 1636.000000
353, 225, 225, 38.748127, 24.760550, 714.000000, 38.748127, 24.760550, 690.000000
354, 234, 234, 38.564926, 24.853069, 741.000000, 38.564926, 24.853069, 761.000000
355, 208, 225, 38.669338, 24.913160, 691.000000, 38.669338, 24.913160, 715.000000
356, 225, 225, 38.431747, 25.369497, 718.000000, 38.431747, 25.369497, 694.000000
357, 87, 208, 38.669338, 24.913160, 747.000000, 38.669338, 24.913160, 691.000000
358, 234, 90, 38.400471, 25.156242, 743.000000, 38.400471, 25.156242, 763.000000
359, 224, 247, 38.697811, 31.773952, 1401.000000, 38.697811, 31.773952, 1414.000000
360, 220, 248, 39.190304, -121.220612, 258.000000, 39.185917, -121.267326, 308.000000
361, 613, 430, 38.950752, -113.987984, 1258.000000, 38.950752, -113.987984, 1209.000000
362, 613, 0, 38.856239, -114.078468, 1259.000000, 38.856239, -114.078468, 1300.000000
363, 201, 174, 39.003803, -112.946327, 98.000000, 39.003803, -112.946327, 81.000000
364, 542, 518, 39.200390, -110.095718, 1325.000000, 39.200977, -110.109787, 1280.000000
365, 35, 0, 38.818092, -92.219627, 64.000000, 38.818092, -92.219627, 28.000000
366, 35, 0, 38.951786, -91.723862, 67.000000, 38.951786, -91.723862, 31.000000
367, 35, 152, 39.039669, -91.392128, 69.000000, 39.039669, -91.392128, 33.000000
368, 35, 152, 39.169411, -90.892616, 72.000000, 39.169411, -90.892616, 36.000000
369, 399, 357, 39.068600, -87.990425, 1055.000000, 39.068600, -87.990425, 1027.000000
370, 333, 354, 39.272858, -87.337021, 1009.000000, 39.271099, -87.661629, 1024.000000
371, 212, 212, 39.247627, -84.556160, 561.000000, 39.239151, -84.565941, 575.000000
372, 215, 215, 38.861553, -82.675102, 473.000000, 38.861553, -82.675102, 470.000000
373, 390, 379, 39.253689, -82.657005, 1064.000000, 39.251923, -82.746613, 1035.000000
374, 416, 379, 39.258785, -82.945534, 1073.000000, 39.251923, -82.746613, 1035.000000
375, 215, 215, 38.983482, -82.170876, 476.000000, 38.983482, -82.170876, 473.000000
376, 215, 101, 39.067390, -81.834892, 478.000000, 39.067390, -81.834892, 475.000000
377, 101, 0, 39.242493, -81.161362, 479.000000, 39.242493, -81.161362, 482.000000
378, 215, 101, 39.197830, -81.330040, 481.000000, 39.197830, -81.330040, 478.000000
379, 43, 144, 38.947445, -77.459946, 86.000000, 38.947445, -77.459946, 110.000000
380, 43, 133, 39.045822, -77.312729, 87.000000, 39.043922, -77.313484, 134.000000
381, 50, 144, 38.947445, -77.459946, 98.000000, 38.947445, -77.459946, 110.000000
382, 50, 133, 39.041733, -77.319023, 99.000000, 39.043922, -77.313484, 134.000000
383, 144, 133, 38.947445, -77.459946, 110.000000, 38.947445, -77.459946, 133.000000
384, 189, 144, 38.947445, -77.459946, 114.000000, 38.947445, -77.459946, 110.000000
385, 189, 133, 39.038525, -77.312408, 115.000000, 39.043922, -77.313484, 134.000000
386, 112, 189, 38.947445, -77.459946, 156.000000, 38.947445, -77.459946, 114.000000
387, 112, 138, 39.045341, -77.320381, 157.000000, 39.045822, -77.312729, 128.000000
388, 133, 189, 38.947445, -77.459946, 133.000000, 38.947445, -77.459946, 114.000000
389, 133, 138, 39.043922, -77.313484, 134.000000, 39.045822, -77.312729, 128.000000
390, 138, 189, 38.947445, -77.459946, 127.000000, 38.947445, -77.459946, 114.000000
391, 181, 189, 38.947445, -77.459946, 162.000000, 38.947445, -77.459946, 114.000000
392, 181, 138, 39.045341, -77.320381, 163.000000, 39.045822, -77.312729, 128.000000
393, 414, 439, 39.276951, -77.482582, 1076.000000, 39.270599, -77.427124, 1100.000000
394, 498, 439, 38.947445, -77.459946, 1038.000000, 38.947445, -77.459946, 1095.000000
395, 439, 414, 39.270599, -77.427124, 1100.000000, 39.276951, -77.482582, 1076.000000
396, 440, 414, 39.278473, -77.431824, 1105.000000, 39.276951, -77.482582, 1076.000000
397, 446, 438, 39.289082, -77.417397, 1102.000000, 39.293789, -77.400841, 1092.000000
398, 559, 754, 38.947445, -77.459946, 1250.000000, 38.947445, -77.459946, 1278.000000
399, 584, 754, 38.947445, -77.459946, 1248.000000, 38.947445, -77.459946, 1274.000000
400, 600, 754, 38.947445, -77.459946, 1278.000000, 38.947445, -77.459946, 1274.000000
401, 762, 754, 38.947445, -77.459946, 1304.000000, 38.947445, -77.459946, 1274.000000
402, 776, 754, 38.947445, -77.459946, 1313.000000, 38.947445, -77.459946, 1274.000000
403, 779, 754, 38.947445, -77.459946, 1317.000000, 38.947445, -77.459946, 1274.000000
404, 656, 718, 38.947445, -77.459946, 1370.000000, 38.947445, -77.459946, 1409.000000
405, 788, 754, 38.947445, -77.459946, 1323.000000, 38.947445, -77.459946, 1274.000000
406, 791, 754, 38.947445, -77.459946, 1329.000000, 38.947445, -77.459946, 1274.000000
407, 795, 754, 38.947445, -77.459946, 1330.000000, 38.947445, -77.459946, 1274.000000
408, 832, 754, 38.947445, -77.459946, 1332.000000, 38.947445, -77.459946, 1274.000000
409, 869, 718, 38.947445, -77.459946, 1353.000000, 38.947445, -77.459946, 1409.000000
410, 876, 718, 38.947445, -77.459946, 1381.000000, 38.947445, -77.459946, 1409.000000
411, 924, 718, 38.947445, -77.459946, 1380.000000, 38.947445, -77.459946, 1409.000000
412, 670, 788, 38.947445, -77.459946, 1396.000000, 38.947445, -77.459946, 1365.000000
413, 688, 788, 38.947445, -77.459946, 1409.000000, 38.947445, -77.459946, 1365.000000
414, 760, 741, 38.831203, -77.102821, 1429.000000, 38.831203, -77.102821, 1403.000000
415, 921, 788, 38.947445, -77.459946, 1422.000000, 38.947445, -77.459946, 1365.000000
416, 929, 788, 38.947445, -77.459946, 1406.000000, 38.947445, -77.459946, 1365.000000
417, 43, 189, 39.242088, -77.017166, 89.000000, 39.247440, -77.023003, 113.000000
418, 43, 138, 39.242088, -77.017166, 89.000000, 39.236404, -77.019455, 136.000000
419, 144, 139, 39.247440, -77.023003, 113.000000, 39.242088, -77.017166, 130.000000
420, 733, 967, 39.186531, -77.010368, 725.000000, 39.183544, -77.014999, 768.000000
421, 627, 673, 39.262531, -76.984756, 1337.000000, 39.270969, -77.401138, 1362.000000
422, 832, 673, 39.270828, -77.068985, 1335.000000, 39.270969, -77.401138, 1362.000000
423, 731, 752, 38.934299, -76.958397, 1404.000000, 38.933174, -76.943108, 1421.000000
424, 760, 752, 38.934299, -76.958397, 1430.000000, 38.933174, -76.943108, 1421.000000
425, 226, 226, 39.291908, -76.217430, 309.000000, 39.286465, -76.112022, 352.000000
426, 755, 0, 38.839947, -76.185318, 1076.000000, 38.839947, -76.185318, 1079.000000
427, 781, 0, 39.217400, -75.576340, 1083.000000, 39.224655, -75.583427, 1080.000000
428, 116, 38, 38.925026, -71.316673, 125.000000, 38.925026, -71.316673, 163.000000
429, 441, 451, 39.223492, -43.151127, 753.000000, 39.216240, -43.238182, 775.000000
430, 441, 0, 39.223492, -43.151127, 753.000000, 39.216145, -43.070347, 774.000000
431, 441, 0, 39.215427, -42.983452, 752.000000, 39.216145, -43.070347, 774.000000
432, 490, 472, 39.265923, -11.257357, 623.000000, 39.265415, -11.445467, 608.000000
433, 225, 208, 39.294163, 23.673212, 707.000000, 39.294163, 23.673212, 683.000000
434, 87, 208, 39.294163, 23.673212, 739.000000, 39.294163, 23.673212, 683.000000
435, 234, 208, 39.294647, 23.462051, 732.000000, 39.294163, 23.673212, 683.000000
436, 234, 234, 39.134323, 23.776112, 734.000000, 39.134323, 23.776112, 754.000000
437, 87, 225, 39.139935, 23.987211, 741.000000, 39.139935, 23.987211, 709.000000
438, 234, 234, 38.810284, 24.394997, 738.000000, 38.810284, 24.394997, 758.000000
439, 224, 242, 39.051991, 31.599621, 1404.000000, 39.051991, 31.599621, 1417.000000
440, 616, 0, 39.357719, -121.798813, 1453.000000, 39.363739, -121.815163, 1434.000000
441, 674, 675, 39.613625, -113.344582, 1520.000000, 39.611595, -113.346497, 1524.000000
442, 201, 174, 39.325672, -112.544479, 101.000000, 39.325672, -112.544479, 84.000000
443, 174, 0, 39.751476, -111.998787, 88.000000, 39.751476, -111.998787, 105.000000
444, 35, 152, 39.543385, -89.381050, 81.000000, 39.543385, -89.381050, 45.000000
445, 35, 152, 39.662132, -88.874573, 84.000000, 39.662132, -88.874573, 48.000000
446, 35, 0, 39.777443, -88.364784, 87.000000, 39.777443, -88.364784, 51.000000
447, 101, 215, 39.426979, -80.486282, 483.000000, 39.426979, -80.486282, 486.000000
448, 215, 101, 39.623058, -79.803223, 490.000000, 39.623058, -79.803223, 487.000000
449, 215, 215, 39.773979, -79.285271, 493.000000, 39.773979, -79.285271, 490.000000
450, 43, 138, 39.440437, -76.720695, 91.000000, 39.431736, -76.724327, 138.000000
451, 144, 138, 39.348362, -76.876877, 114.000000, 39.341221, -76.869095, 131.000000
452, 112, 181, 39.438984, -76.758949, 161.000000, 39.438984, -76.758949, 167.000000
453, 133, 181, 39.333992, -76.872063, 137.000000, 39.339756, -76.899734, 166.000000
454, 138, 181, 39.440437, -76.720695, 132.000000, 39.438984, -76.758949, 167.000000
455, 162, 181, 39.440437, -76.720695, 211.000000, 39.438984, -76.758949, 167.000000
456, 164, 181, 39.344540, -76.869049, 204.000000, 39.339756, -76.899734, 166.000000
457, 43, 138, 39.539482, -76.571899, 92.000000, 39.539482, -76.571899, 133.000000
458, 852, 791, 39.694214, -76.267136, 1346.000000, 39.694473, -76.256897, 1337.000000
459, 758, 925, 39.412884, -75.727936, 929.000000, 39.412136, -75.673752, 942.000000
460, 838, 0, 39.478729, -74.679909, 1425.000000, 39.482403, -74.703621, 1391.000000
461, 451, 504, 39.700699, -66.409737, 920.000000, 39.698326, -66.413734, 974.000000
462, 527, 0, 39.634022, -53.565098, 920.000000, 39.634933, -53.587585, 881.000000
463, 498, 490, 39.645866, -44.854507, 834.000000, 39.653618, -44.857773, 827.000000
464, 234, 90, 39.766254, 22.502325, 726.000000, 39.766254, 22.502325, 746.000000
465, 225, 225, 39.447372, 23.355383, 705.000000, 39.447372, 23.355383, 681.000000
466, 87, 225, 39.447372, 23.355383, 737.000000, 39.447372, 23.355383, 681.000000
467, 430, 613, 39.984509, -112.977509, 1198.000000, 39.984509, -112.977509, 1247.000000
468, 512, 613, 40.171013, -112.791008, 1286.000000, 40.171013, -112.791008, 1245.000000
469, 174, 86, 39.963013, -111.720528, 90.000000, 39.963013, -111.720528, 107.000000
470, 201, 174, 40.068542, -111.580772, 108.000000, 40.068542, -111.580772, 91.000000
471, 606, 0, 39.861668, -104.673172, 1372.000000, 39.861668, -104.673172, 1430.000000
472, 122, 0, 39.861668, -104.673172, 1430.000000, 39.861668, -104.673172, 1372.000000
473, 35, 152, 39.995674, -87.331535, 93.000000, 39.995674, -87.331535, 57.000000
474, 35, 152, 40.098438, -86.809677, 96.000000, 40.098438, -86.809677, 60.000000
475, 152, 35, 40.197269, -86.284592, 63.000000, 40.197269, -86.284592, 99.000000
476, 152, 152, 40.292538, -85.756508, 66.000000, 40.292538, -85.756508, 102.000000
477, 215, 215, 39.926872, -78.766068, 496.000000, 39.926872, -78.766068, 493.000000
478, 215, 101, 40.029709, -78.418373, 498.000000, 40.029709, -78.418373, 495.000000
479, 215, 215, 40.246799, -77.715759, 502.000000, 40.246799, -77.715759, 499.000000
480, 85, 256, 39.907436, -75.624290, 258.000000, 39.907436, -75.624290, 225.000000
481, 43, 139, 40.237553, -75.508957, 99.000000, 40.237553, -75.508957, 140.000000
482, 88, 226, 39.816673, -75.454430, 343.000000, 39.816673, -75.454430, 314.000000
483, 465, 411, 39.872250, -75.240868, 1110.000000, 39.872250, -75.240868, 1064.000000
484, 465, 1166, 39.872250, -75.240868, 1110.000000, 39.872250, -75.240868, 1092.000000
485, 875, 1166, 39.872250, -75.240868, 1141.000000, 39.872250, -75.240868, 1092.000000
486, 901, 411, 39.872250, -75.240868, 1092.000000, 39.872250, -75.240868, 1064.000000
487, 929, 825, 40.266506, -75.496826, 1419.000000, 40.266506, -75.496826, 1360.000000
488, 75, 109, 40.266911, -74.642647, 170.000000, 40.261547, -74.647057, 156.000000
489, 75, 111, 40.266911, -74.642647, 170.000000, 40.264595, -74.648750, 229.000000
490, 192, 109, 40.266911, -74.642647, 134.000000, 40.261547, -74.647057, 156.000000
491, 203, 109, 40.264595, -74.648750, 184.000000, 40.261547, -74.647057, 156.000000
492, 203, 111, 40.264595, -74.648750, 184.000000, 40.264595, -74.648750, 229.000000
493, 88, 358, 40.230797, -74.831711, 347.000000, 40.230797, -74.831711, 318.000000
494, 708, 907, 40.083237, -74.961227, 878.000000, 40.090607, -74.967003, 849.000000
495, 100, 249, 40.117455, -74.437523, 392.000000, 40.117455, -74.437523, 382.000000
496, 116, 116, 40.234932, -69.728302, 137.000000, 40.234932, -69.728302, 175.000000
497, 495, 0, 40.268085, -35.332134, 814.000000, 40.268085, -35.332134, 819.000000
498, 208, 87, 40.189117, 21.731615, 671.000000, 40.189117, 21.731615, 727.000000
499, 225, 208, 40.261143, 21.566036, 694.000000, 40.261143, 21.566036, 670.000000
500, 225, 90, 40.116913, 21.896606, 696.000000, 40.116913, 21.896606, 728.000000
501, 225, 225, 39.897480, 22.388615, 699.000000, 39.897480, 22.388615, 675.000000
502, 234, 234, 39.843323, 22.339331, 725.000000, 39.843323, 22.339331, 745.000000
503, 430, 613, 40.632072, -112.324203, 1191.000000, 40.632072, -112.324203, 1240.000000
504, 512, 613, 40.724186, -112.229927, 1280.000000, 40.724186, -112.229927, 1239.000000
505, 201, 174, 40.486900, -111.016121, 112.000000, 40.486900, -111.016121, 95.000000
506, 399, 357, 40.614403, -86.765358, 1042.000000, 40.614403, -86.765358, 1014.000000
507, 152, 35, 40.354553, -85.402992, 68.000000, 40.354553, -85.402992, 104.000000
508, 152, 35, 40.447308, -84.871475, 71.000000, 40.447308, -84.871475, 107.000000
509, 152, 35, 40.540306, -84.338806, 74.000000, 40.540306, -84.338806, 110.000000
510, 152, 35, 40.634247, -83.805832, 77.000000, 40.634247, -83.805832, 113.000000
511, 152, 152, 40.729305, -83.272842, 80.000000, 40.729305, -83.272842, 116.000000
512, 152, 152, 40.792770, -82.917122, 82.000000, 40.792770, -82.917122, 118.000000
513, 215, 101, 40.356876, -77.364136, 504.000000, 40.356876, -77.364136, 501.000000
514, 215, 215, 40.584633, -76.653969, 508.000000, 40.584633, -76.653969, 505.000000
515, 101, 0, 40.762539, -76.112198, 508.000000, 40.762539, -76.112198, 511.000000
516, 43, 144, 40.436646, -75.199051, 101.000000, 40.436646, -75.199051, 142.000000
517, 112, 181, 40.335163, -75.461418, 170.000000, 40.335163, -75.461418, 176.000000
518, 869, 817, 40.441635, -75.155029, 1368.000000, 40.441635, -75.155029, 1345.000000
519, 876, 817, 40.439270, -75.158020, 1397.000000, 40.441635, -75.155029, 1345.000000
520, 539, 608, 40.500500, -75.009361, 1167.000000, 40.500500, -75.009361, 1223.000000
521, 608, 878, 40.392727, -75.049782, 1224.000000, 40.392727, -75.049782, 1168.000000
522, 869, 795, 40.639366, -74.835556, 1370.000000, 40.639366, -74.835556, 1347.000000
523, 34, 19, 40.692501, -74.168671, 63.000000, 40.692501, -74.168671, 19.000000
524, 37, 19, 40.692501, -74.168671, 70.000000, 40.692501, -74.168671, 19.000000
525, 203, 109, 40.556625, -74.200378, 187.000000, 40.553276, -74.194527, 159.000000
526, 229, 111, 40.692501, -74.168671, 249.000000, 40.692501, -74.168671, 198.000000
527, 548, 1673, 40.692501, -74.168671, 1220.000000, 40.692501, -74.168671, 1215.000000
528, 709, 1673, 40.692501, -74.168671, 1249.000000, 40.692501, -74.168671, 1215.000000
529, 982, 611, 40.692501, -74.168671, 1215.000000, 40.692501, -74.168671, 1158.000000
530, 614, 0, 40.692501, -74.168671, 1282.000000, 40.692501, -74.168671, 1313.000000
531, 637, 0, 40.692501, -74.168671, 1320.000000, 40.692501, -74.168671, 1313.000000
532, 722, 0, 40.692501, -74.168671, 1263.000000, 40.692501, -74.168671, 1313.000000
533, 743, 0, 40.692501, -74.168671, 1286.000000, 40.692501, -74.168671, 1313.000000
534, 746, 0, 40.692501, -74.168671, 1290.000000, 40.692501, -74.168671, 1313.000000
535, 759, 0, 40.692501, -74.168671, 1299.000000, 40.692501, -74.168671, 1313.000000
536, 773, 0, 40.692501, -74.168671, 1311.000000, 40.692501, -74.168671, 1313.000000
